Gene,Essential CEG,Essential OEG
ENSG00000147874,NA,Non-essential
ENSG00000143194,Non-essential,Non-essential
ENSG00000124831,NA,Non-essential
ENSG00000196776,Non-essential,NA
ENSG00000104081,Non-essential,NA
ENSG00000136108,Non-essential,Non-essential
ENSG00000011143,Non-essential,Non-essential
ENSG00000120948,NA,NA
ENSG00000176783,Non-essential,NA
ENSG00000143891,Non-essential,Non-essential
ENSG00000123612,Non-essential,NA
ENSG00000104899,Non-essential,Non-essential
ENSG00000175787,Non-essential,Non-essential
ENSG00000269858,NA,NA
ENSG00000123416,NA,NA
ENSG00000196074,NA,Non-essential
ENSG00000130803,Non-essential,NA
ENSG00000067208,Non-essential,Non-essential
ENSG00000156299,Non-essential,Essential
ENSG00000135821,NA,NA
ENSG00000131370,Non-essential,NA
ENSG00000074211,Non-essential,Essential
ENSG00000092841,Non-essential,Non-essential
ENSG00000083457,Non-essential,Non-essential
ENSG00000145725,NA,Non-essential
ENSG00000137824,Non-essential,Non-essential
ENSG00000134285,Non-essential,Non-essential
ENSG00000072195,Non-essential,Essential
ENSG00000183580,NA,Essential
ENSG00000121454,Non-essential,Essential
ENSG00000160182,Non-essential,Non-essential
ENSG00000129151,Non-essential,NA
ENSG00000103174,Non-essential,Non-essential
ENSG00000162599,Non-essential,Essential
ENSG00000198938,NA,Non-essential
ENSG00000118894,NA,Non-essential
ENSG00000151276,Non-essential,Essential
ENSG00000205138,Non-essential,Non-essential
ENSG00000164975,NA,Non-essential
ENSG00000160062,Non-essential,NA
ENSG00000162994,Non-essential,Non-essential
ENSG00000165475,Non-essential,NA
ENSG00000138029,Non-essential,NA
ENSG00000182196,Non-essential,Non-essential
ENSG00000183624,Non-essential,Non-essential
ENSG00000101346,Non-essential,NA
ENSG00000131115,Non-essential,NA
ENSG00000135392,Non-essential,Essential
ENSG00000104231,Non-essential,Non-essential
ENSG00000102309,Non-essential,Essential
ENSG00000118785,Non-essential,Non-essential
ENSG00000185290,NA,Non-essential
ENSG00000136156,Non-essential,Non-essential
ENSG00000132749,NA,Non-essential
ENSG00000177425,Non-essential,Non-essential
ENSG00000175582,Non-essential,Non-essential
ENSG00000059378,Non-essential,NA
ENSG00000234127,Non-essential,Non-essential
ENSG00000072415,Non-essential,Non-essential
ENSG00000171116,Non-essential,Non-essential
ENSG00000196381,Non-essential,Non-essential
ENSG00000105355,Non-essential,Non-essential
ENSG00000138750,NA,NA
ENSG00000130943,Non-essential,Essential
ENSG00000122970,Non-essential,Non-essential
ENSG00000196218,Non-essential,Essential
ENSG00000136935,Non-essential,Non-essential
ENSG00000067182,Non-essential,Essential
ENSG00000153113,Non-essential,Non-essential
ENSG00000132507,NA,NA
ENSG00000102871,Non-essential,Non-essential
ENSG00000167625,Non-essential,NA
ENSG00000057294,Non-essential,Non-essential
ENSG00000103199,Non-essential,NA
ENSG00000278318,NA,Non-essential
ENSG00000137474,Non-essential,Essential
ENSG00000134020,Non-essential,Non-essential
ENSG00000162396,NA,NA
ENSG00000090339,Non-essential,Non-essential
ENSG00000205683,Non-essential,NA
ENSG00000140022,Non-essential,Non-essential
ENSG00000105677,NA,Non-essential
ENSG00000111652,Non-essential,NA
ENSG00000168310,Non-essential,Essential
ENSG00000169896,Non-essential,NA
ENSG00000033327,NA,Essential
ENSG00000241186,Non-essential,Non-essential
ENSG00000084070,Non-essential,Non-essential
ENSG00000168003,NA,NA
ENSG00000088451,Non-essential,Non-essential
ENSG00000196468,NA,Non-essential
ENSG00000198354,Non-essential,NA
ENSG00000151503,NA,NA
ENSG00000188747,Non-essential,Non-essential
ENSG00000124920,Non-essential,Non-essential
ENSG00000095637,Non-essential,Non-essential
ENSG00000185686,Non-essential,Non-essential
ENSG00000116406,Non-essential,NA
ENSG00000154380,Non-essential,Essential
ENSG00000129204,NA,NA
ENSG00000132109,Non-essential,Non-essential
ENSG00000116771,Non-essential,Non-essential
ENSG00000157766,Non-essential,Essential
ENSG00000065457,Non-essential,Non-essential
ENSG00000101193,NA,Non-essential
ENSG00000102316,Non-essential,NA
ENSG00000186130,Non-essential,Non-essential
ENSG00000162736,Non-essential,Essential
ENSG00000182568,Non-essential,NA
ENSG00000023572,Non-essential,Non-essential
ENSG00000242852,Non-essential,NA
ENSG00000179918,NA,Non-essential
ENSG00000002746,Non-essential,Non-essential
ENSG00000109107,Non-essential,NA
ENSG00000249222,NA,Non-essential
ENSG00000158517,Non-essential,Non-essential
ENSG00000136869,Non-essential,Non-essential
ENSG00000072062,Non-essential,Essential
ENSG00000162600,Non-essential,Non-essential
ENSG00000130347,Non-essential,NA
ENSG00000111843,Non-essential,Non-essential
ENSG00000087086,Non-essential,Non-essential
ENSG00000154310,NA,Essential
ENSG00000113525,Non-essential,Non-essential
ENSG00000167377,Non-essential,Non-essential
ENSG00000188536,Non-essential,Non-essential
ENSG00000197321,Non-essential,Essential
ENSG00000075651,Non-essential,Non-essential
ENSG00000155329,Non-essential,Non-essential
ENSG00000121406,Non-essential,Non-essential
ENSG00000157429,Non-essential,Non-essential
ENSG00000179104,Non-essential,Non-essential
ENSG00000169084,Non-essential,Non-essential
ENSG00000186660,NA,NA
ENSG00000182903,Non-essential,Non-essential
ENSG00000107829,Non-essential,NA
ENSG00000108813,Non-essential,Non-essential
ENSG00000103044,Non-essential,NA
ENSG00000213799,Non-essential,Non-essential
ENSG00000172667,Non-essential,NA
ENSG00000187017,Non-essential,Non-essential
ENSG00000142867,Non-essential,Non-essential
ENSG00000188690,Non-essential,NA
ENSG00000168461,Non-essential,Non-essential
ENSG00000178568,Non-essential,Essential
ENSG00000158828,NA,NA
ENSG00000196792,NA,Essential
ENSG00000198028,Non-essential,NA
ENSG00000121749,Non-essential,NA
ENSG00000145901,Non-essential,Non-essential
ENSG00000198286,Non-essential,Essential
ENSG00000149346,Non-essential,Non-essential
ENSG00000203797,Non-essential,Non-essential
ENSG00000134109,Non-essential,NA
ENSG00000122873,Non-essential,Non-essential
ENSG00000114268,Non-essential,NA
ENSG00000154845,NA,Non-essential
ENSG00000140548,Non-essential,Essential
ENSG00000125965,Non-essential,Essential
ENSG00000197959,Non-essential,NA
ENSG00000135775,NA,Non-essential
ENSG00000116039,Non-essential,NA
ENSG00000148331,Non-essential,Non-essential
ENSG00000132953,Non-essential,Essential
ENSG00000105219,Non-essential,Non-essential
ENSG00000198807,Non-essential,NA
ENSG00000139651,Non-essential,Non-essential
ENSG00000263353,NA,Non-essential
ENSG00000105647,Non-essential,NA
ENSG00000165434,Non-essential,Non-essential
ENSG00000173960,Non-essential,Non-essential
ENSG00000130844,Non-essential,NA
ENSG00000119688,Non-essential,NA
ENSG00000152591,Non-essential,NA
ENSG00000135966,NA,NA
ENSG00000188295,Non-essential,Non-essential
ENSG00000254986,Non-essential,Non-essential
ENSG00000134376,Non-essential,Essential
ENSG00000100302,Non-essential,NA
ENSG00000162639,Non-essential,Non-essential
ENSG00000203734,Non-essential,Non-essential
ENSG00000171681,NA,NA
ENSG00000168411,NA,NA
ENSG00000162927,Non-essential,NA
ENSG00000112514,Non-essential,NA
ENSG00000171262,NA,Non-essential
ENSG00000131238,Non-essential,NA
ENSG00000109101,Non-essential,Essential
ENSG00000196428,NA,Essential
ENSG00000160972,Non-essential,NA
ENSG00000065534,Non-essential,NA
ENSG00000169981,Non-essential,NA
ENSG00000158636,NA,Non-essential
ENSG00000124839,Non-essential,Non-essential
ENSG00000160216,Non-essential,Essential
ENSG00000089916,Non-essential,Non-essential
ENSG00000166949,NA,NA
ENSG00000173171,Non-essential,Non-essential
ENSG00000169744,Non-essential,Essential
ENSG00000186591,NA,NA
ENSG00000218891,NA,Non-essential
ENSG00000109089,Non-essential,Non-essential
ENSG00000156475,Non-essential,NA
ENSG00000102743,Non-essential,Non-essential
ENSG00000172262,NA,NA
ENSG00000102531,Non-essential,Essential
ENSG00000129003,Non-essential,Essential
ENSG00000143761,NA,NA
ENSG00000146678,NA,Non-essential
ENSG00000167281,Non-essential,Non-essential
ENSG00000125733,Non-essential,NA
ENSG00000159792,Non-essential,NA
ENSG00000147475,Non-essential,NA
ENSG00000198157,Non-essential,Non-essential
ENSG00000176410,Non-essential,Non-essential
ENSG00000130021,NA,Non-essential
ENSG00000168484,Non-essential,NA
ENSG00000242252,Non-essential,Non-essential
ENSG00000107249,Non-essential,Non-essential
ENSG00000003137,Non-essential,NA
ENSG00000184281,Non-essential,Non-essential
ENSG00000177599,Non-essential,Non-essential
ENSG00000166860,Non-essential,Non-essential
ENSG00000163599,Non-essential,Essential
ENSG00000158793,Non-essential,NA
ENSG00000260027,Non-essential,Non-essential
ENSG00000120860,Non-essential,Non-essential
ENSG00000072210,Non-essential,Non-essential
ENSG00000009950,Non-essential,Non-essential
ENSG00000169951,Non-essential,Non-essential
ENSG00000153814,Non-essential,NA
ENSG00000172888,Non-essential,NA
ENSG00000102921,Non-essential,NA
ENSG00000135404,Non-essential,Non-essential
ENSG00000154027,Non-essential,NA
ENSG00000141552,Essential,NA
ENSG00000143384,NA,NA
ENSG00000185532,Non-essential,Essential
ENSG00000197619,Non-essential,Non-essential
ENSG00000147174,Non-essential,Non-essential
ENSG00000178860,Non-essential,NA
ENSG00000143409,Non-essential,Non-essential
ENSG00000134748,NA,NA
ENSG00000161217,NA,NA
ENSG00000131165,Non-essential,NA
ENSG00000127564,NA,NA
ENSG00000028137,NA,Essential
ENSG00000135480,Non-essential,Non-essential
ENSG00000134138,Non-essential,Essential
ENSG00000164116,Non-essential,Non-essential
ENSG00000125931,Non-essential,Non-essential
ENSG00000110768,NA,NA
ENSG00000144559,NA,Non-essential
ENSG00000080371,Non-essential,Non-essential
ENSG00000104133,Non-essential,Essential
ENSG00000118200,Non-essential,Essential
ENSG00000087299,Non-essential,Non-essential
ENSG00000135913,NA,NA
ENSG00000109381,Non-essential,Essential
ENSG00000171723,Non-essential,NA
ENSG00000131475,Essential,Non-essential
ENSG00000119414,NA,NA
ENSG00000157107,Non-essential,NA
ENSG00000143621,NA,NA
ENSG00000198874,Non-essential,NA
ENSG00000197043,Non-essential,NA
ENSG00000139722,Non-essential,Non-essential
ENSG00000140955,Non-essential,NA
ENSG00000144591,Non-essential,Non-essential
ENSG00000122735,Non-essential,Non-essential
ENSG00000100426,Non-essential,Essential
ENSG00000178187,Non-essential,Non-essential
ENSG00000175879,Non-essential,Non-essential
ENSG00000104055,Non-essential,NA
ENSG00000248746,NA,Non-essential
ENSG00000120832,NA,Non-essential
ENSG00000133027,Non-essential,Non-essential
ENSG00000099901,NA,Non-essential
ENSG00000105948,Non-essential,Non-essential
ENSG00000151612,Non-essential,Essential
ENSG00000141026,NA,NA
ENSG00000197894,Non-essential,Non-essential
ENSG00000090661,Non-essential,Non-essential
ENSG00000155816,Non-essential,NA
ENSG00000117448,Non-essential,Non-essential
ENSG00000196458,Non-essential,Non-essential
ENSG00000123095,Non-essential,Non-essential
ENSG00000131044,Non-essential,Non-essential
ENSG00000131725,NA,Essential
ENSG00000134086,NA,NA
ENSG00000131910,Non-essential,Non-essential
ENSG00000153395,Non-essential,Essential
ENSG00000204231,Non-essential,Non-essential
ENSG00000164900,Non-essential,Non-essential
ENSG00000140497,Non-essential,Non-essential
ENSG00000123130,Non-essential,Non-essential
ENSG00000172238,Non-essential,NA
ENSG00000103111,Non-essential,Essential
ENSG00000110911,Non-essential,Non-essential
ENSG00000162998,Non-essential,Non-essential
ENSG00000136444,Non-essential,Non-essential
ENSG00000179627,Non-essential,Non-essential
ENSG00000141579,Non-essential,Non-essential
ENSG00000116685,Non-essential,Non-essential
ENSG00000134283,Non-essential,NA
ENSG00000144115,Non-essential,Non-essential
ENSG00000242265,Non-essential,Non-essential
ENSG00000198812,Non-essential,Non-essential
ENSG00000176641,Non-essential,NA
ENSG00000184371,NA,Essential
ENSG00000011332,Non-essential,Essential
ENSG00000166923,Non-essential,Non-essential
ENSG00000143553,Non-essential,Non-essential
ENSG00000154447,Non-essential,NA
ENSG00000092607,Non-essential,NA
ENSG00000148498,Non-essential,Essential
ENSG00000077498,Non-essential,Essential
ENSG00000147123,NA,NA
ENSG00000203880,Non-essential,Non-essential
ENSG00000108064,NA,NA
ENSG00000178381,Non-essential,Non-essential
ENSG00000137331,Non-essential,Non-essential
ENSG00000120526,Non-essential,Non-essential
ENSG00000138758,Non-essential,Non-essential
ENSG00000149089,Non-essential,Non-essential
ENSG00000118369,Non-essential,Non-essential
ENSG00000146476,NA,Non-essential
ENSG00000156052,Non-essential,Essential
ENSG00000116791,Non-essential,Non-essential
ENSG00000168275,Non-essential,Non-essential
ENSG00000101856,Non-essential,Essential
ENSG00000234284,Non-essential,Non-essential
ENSG00000089818,Non-essential,Non-essential
ENSG00000038382,NA,Essential
ENSG00000147324,Non-essential,NA
ENSG00000138180,NA,Non-essential
ENSG00000049283,NA,Non-essential
ENSG00000175221,NA,NA
ENSG00000108511,Non-essential,Non-essential
ENSG00000169756,Non-essential,Non-essential
ENSG00000235098,NA,Non-essential
ENSG00000165046,Non-essential,Non-essential
ENSG00000174013,Non-essential,NA
ENSG00000108733,Non-essential,Non-essential
ENSG00000165644,Non-essential,Non-essential
ENSG00000166439,Non-essential,NA
ENSG00000047365,Non-essential,NA
ENSG00000141232,Non-essential,NA
ENSG00000213186,Non-essential,Non-essential
ENSG00000185615,Non-essential,Non-essential
ENSG00000057757,Non-essential,Non-essential
ENSG00000157077,Non-essential,Non-essential
ENSG00000143507,NA,Essential
ENSG00000160256,Non-essential,Non-essential
ENSG00000102879,Non-essential,Essential
ENSG00000229579,NA,Non-essential
ENSG00000204595,Non-essential,Non-essential
ENSG00000170374,NA,Essential
ENSG00000137076,NA,Essential
ENSG00000176371,Non-essential,NA
ENSG00000113790,Non-essential,Non-essential
ENSG00000052802,Non-essential,Non-essential
ENSG00000149679,Non-essential,Non-essential
ENSG00000069849,NA,Non-essential
ENSG00000198363,Non-essential,NA
ENSG00000168938,Non-essential,Non-essential
ENSG00000058668,Non-essential,Essential
ENSG00000137767,Non-essential,Non-essential
ENSG00000163497,Non-essential,Non-essential
ENSG00000128709,Non-essential,Non-essential
ENSG00000105085,NA,NA
ENSG00000136153,Non-essential,Non-essential
ENSG00000176842,Non-essential,Non-essential
ENSG00000163909,Non-essential,Non-essential
ENSG00000035681,Non-essential,Non-essential
ENSG00000198947,Non-essential,Essential
ENSG00000093144,Non-essential,Non-essential
ENSG00000196663,Non-essential,Essential
ENSG00000159228,Non-essential,Non-essential
ENSG00000215612,Non-essential,Non-essential
ENSG00000163827,Non-essential,Non-essential
ENSG00000131242,Non-essential,Essential
ENSG00000139832,Non-essential,NA
ENSG00000205927,Non-essential,Non-essential
ENSG00000181274,Non-essential,Non-essential
ENSG00000119139,Non-essential,Non-essential
ENSG00000154814,Non-essential,Non-essential
ENSG00000165175,Non-essential,NA
ENSG00000276023,NA,NA
ENSG00000213390,Non-essential,Non-essential
ENSG00000206203,NA,Non-essential
ENSG00000188716,Non-essential,Non-essential
ENSG00000170776,Non-essential,Essential
ENSG00000138375,NA,NA
ENSG00000163947,Non-essential,Non-essential
ENSG00000102547,Non-essential,NA
ENSG00000244038,Essential,Non-essential
ENSG00000164751,Non-essential,NA
ENSG00000147383,Non-essential,NA
ENSG00000183255,Non-essential,Non-essential
ENSG00000117984,Non-essential,NA
ENSG00000259207,Non-essential,Essential
ENSG00000148175,Non-essential,Non-essential
ENSG00000138594,Non-essential,NA
ENSG00000109920,NA,Essential
ENSG00000185009,Non-essential,Non-essential
ENSG00000130584,Non-essential,Essential
ENSG00000188566,NA,NA
ENSG00000092439,Essential,Essential
ENSG00000196998,Non-essential,NA
ENSG00000196456,Non-essential,Non-essential
ENSG00000183943,Non-essential,NA
ENSG00000142156,Non-essential,Essential
ENSG00000136104,NA,NA
ENSG00000197020,Non-essential,Non-essential
ENSG00000134202,NA,Non-essential
ENSG00000130956,Non-essential,NA
ENSG00000137801,Non-essential,Essential
ENSG00000130475,NA,Essential
ENSG00000160471,Non-essential,Non-essential
ENSG00000142330,Non-essential,NA
ENSG00000117480,Non-essential,NA
ENSG00000110934,Non-essential,Non-essential
ENSG00000136002,Non-essential,NA
ENSG00000066651,Non-essential,Non-essential
ENSG00000177508,Non-essential,Non-essential
ENSG00000142920,NA,Non-essential
ENSG00000042493,Non-essential,Non-essential
ENSG00000152642,Non-essential,NA
ENSG00000123983,Non-essential,Non-essential
ENSG00000198270,Non-essential,Non-essential
ENSG00000177646,NA,Essential
ENSG00000130758,Non-essential,Essential
ENSG00000138617,Non-essential,Non-essential
ENSG00000163463,Non-essential,Non-essential
ENSG00000174123,Non-essential,Non-essential
ENSG00000122547,Non-essential,NA
ENSG00000145687,Non-essential,NA
ENSG00000168000,Non-essential,NA
ENSG00000176393,Non-essential,NA
ENSG00000100027,Non-essential,Essential
ENSG00000122386,Non-essential,NA
ENSG00000006327,Non-essential,Non-essential
ENSG00000135940,Essential,NA
ENSG00000169972,Non-essential,Non-essential
ENSG00000124762,NA,NA
ENSG00000197892,Non-essential,Essential
ENSG00000107187,Non-essential,Non-essential
ENSG00000204612,Non-essential,Non-essential
ENSG00000164151,NA,Non-essential
ENSG00000164715,Non-essential,Essential
ENSG00000117519,Non-essential,NA
ENSG00000131626,NA,Essential
ENSG00000184708,Non-essential,Essential
ENSG00000089250,Non-essential,Essential
ENSG00000251184,NA,Non-essential
ENSG00000131652,NA,NA
ENSG00000145491,Non-essential,Non-essential
ENSG00000174744,NA,NA
ENSG00000105865,Non-essential,Non-essential
ENSG00000064835,Non-essential,NA
ENSG00000123144,NA,Non-essential
ENSG00000198483,Non-essential,Non-essential
