Gene,Essential CEG,Essential OEG
FBgn0004584,Non-essential,NA
FBgn0036897,Non-essential,NA
FBgn0000116,Non-essential,NA
FBgn0015795,Essential,NA
FBgn0260444,Non-essential,NA
FBgn0004396,Non-essential,NA
FBgn0014032,Non-essential,NA
FBgn0039293,Non-essential,NA
FBgn0038511,Non-essential,NA
FBgn0051445,Non-essential,NA
FBgn0037760,Non-essential,NA
FBgn0011745,NA,NA
FBgn0250819,Non-essential,NA
FBgn0261564,Essential,NA
FBgn0039045,Non-essential,NA
FBgn0032378,Essential,NA
FBgn0053281,Non-essential,NA
FBgn0038890,Non-essential,NA
FBgn0037675,Non-essential,NA
FBgn0038313,Non-essential,NA
FBgn0086784,Non-essential,NA
FBgn0036510,Non-essential,NA
FBgn0038129,Non-essential,NA
FBgn0029752,Non-essential,NA
FBgn0032713,Non-essential,NA
FBgn0030566,Non-essential,NA
FBgn0053902,Non-essential,NA
FBgn0038076,Non-essential,NA
FBgn0032449,Non-essential,NA
FBgn0011291,Non-essential,NA
FBgn0037254,Non-essential,NA
FBgn0004567,Non-essential,NA
FBgn0011785,Essential,NA
FBgn0002524,Non-essential,NA
FBgn0036936,Non-essential,NA
FBgn0035617,Non-essential,NA
FBgn0030951,Non-essential,NA
FBgn0034095,Non-essential,NA
FBgn0052380,Non-essential,NA
FBgn0036706,NA,NA
FBgn0004581,Non-essential,NA
FBgn0038613,Non-essential,NA
FBgn0039261,Non-essential,NA
FBgn0035375,Non-essential,NA
FBgn0032822,Essential,Non-essential
FBgn0259712,Non-essential,NA
FBgn0035793,Non-essential,NA
FBgn0038475,Non-essential,NA
FBgn0034478,Non-essential,NA
FBgn0023537,Non-essential,NA
FBgn0011236,NA,Essential
FBgn0259678,Non-essential,NA
FBgn0025382,Non-essential,NA
FBgn0027616,Essential,NA
FBgn0036995,Non-essential,NA
FBgn0039923,Non-essential,NA
FBgn0003249,Non-essential,NA
FBgn0027558,Non-essential,NA
FBgn0030026,Non-essential,NA
FBgn0259979,Non-essential,NA
FBgn0036850,Non-essential,NA
FBgn0260817,Non-essential,NA
FBgn0003169,Non-essential,Essential
FBgn0032773,Non-essential,NA
FBgn0012036,Non-essential,NA
FBgn0027655,Non-essential,NA
FBgn0001990,Non-essential,NA
FBgn0039645,Non-essential,NA
FBgn0013675,Non-essential,NA
FBgn0027785,Non-essential,NA
FBgn0259685,Non-essential,NA
FBgn0050077,Essential,Essential
FBgn0003447,Non-essential,NA
FBgn0086251,NA,NA
FBgn0032252,Non-essential,NA
FBgn0028844,Non-essential,NA
FBgn0052487,Non-essential,NA
FBgn0034415,NA,NA
FBgn0030400,Non-essential,NA
FBgn0028991,Non-essential,NA
FBgn0022893,Essential,NA
FBgn0011476,Essential,NA
FBgn0011278,Non-essential,NA
FBgn0031700,Non-essential,NA
FBgn0029903,Non-essential,NA
FBgn0032205,Non-essential,NA
FBgn0044817,Non-essential,NA
FBgn0033543,Non-essential,NA
FBgn0040650,Non-essential,NA
FBgn0085454,Non-essential,NA
FBgn0011020,Non-essential,NA
FBgn0032796,Non-essential,NA
FBgn0033233,NA,NA
FBgn0037432,Non-essential,NA
FBgn0051159,Non-essential,NA
FBgn0037297,Non-essential,NA
FBgn0033669,Essential,NA
FBgn0035085,Non-essential,NA
FBgn0029167,Non-essential,NA
FBgn0036910,Non-essential,Essential
FBgn0032870,Non-essential,NA
FBgn0038038,Non-essential,NA
FBgn0260453,Non-essential,NA
FBgn0085440,Non-essential,NA
FBgn0030499,Non-essential,NA
FBgn0032453,Non-essential,NA
FBgn0061515,Essential,NA
FBgn0087002,Non-essential,NA
FBgn0030087,Non-essential,NA
FBgn0032889,Non-essential,NA
FBgn0037402,Non-essential,NA
FBgn0043854,Non-essential,NA
FBgn0030610,Non-essential,NA
FBgn0038760,NA,NA
FBgn0027507,NA,NA
FBgn0033673,Essential,NA
FBgn0039863,Non-essential,NA
FBgn0053814,Non-essential,NA
FBgn0038797,Non-essential,NA
FBgn0030563,Non-essential,NA
FBgn0020647,Non-essential,NA
FBgn0086254,Non-essential,NA
FBgn0029003,Non-essential,NA
FBgn0034631,Non-essential,Non-essential
FBgn0034931,Non-essential,NA
FBgn0259209,Non-essential,NA
FBgn0032429,Non-essential,NA
FBgn0004364,Non-essential,NA
FBgn0039450,Non-essential,NA
FBgn0004372,Non-essential,NA
FBgn0020767,Non-essential,NA
FBgn0024238,Essential,NA
FBgn0051224,Non-essential,NA
FBgn0259991,Non-essential,NA
FBgn0004638,Essential,NA
FBgn0038610,Non-essential,NA
FBgn0001311,Non-essential,NA
FBgn0025800,Non-essential,NA
FBgn0040491,Non-essential,NA
FBgn0000536,Non-essential,NA
FBgn0001149,Non-essential,NA
FBgn0017482,Non-essential,NA
FBgn0037008,NA,NA
FBgn0039246,Non-essential,NA
FBgn0037074,Non-essential,NA
FBgn0010246,Non-essential,Essential
FBgn0029924,Non-essential,NA
FBgn0033933,Non-essential,NA
FBgn0013548,NA,NA
FBgn0021765,NA,NA
FBgn0029715,NA,NA
FBgn0032249,Non-essential,NA
FBgn0038965,NA,Essential
FBgn0052174,Non-essential,NA
FBgn0033883,Essential,NA
FBgn0003654,Non-essential,NA
FBgn0046692,Essential,NA
FBgn0027786,Essential,NA
FBgn0035264,NA,NA
FBgn0053832,Non-essential,NA
FBgn0014391,Non-essential,NA
FBgn0040080,Non-essential,NA
FBgn0034718,Non-essential,NA
FBgn0026257,Non-essential,NA
FBgn0062440,Non-essential,NA
FBgn0033225,Non-essential,NA
FBgn0032105,Non-essential,NA
FBgn0027885,Non-essential,NA
FBgn0052319,Non-essential,NA
FBgn0015772,Non-essential,NA
FBgn0027572,Non-essential,NA
FBgn0031905,Non-essential,NA
FBgn0031452,NA,NA
FBgn0031466,Non-essential,NA
FBgn0027791,Non-essential,NA
FBgn0034400,Non-essential,NA
FBgn0032465,Non-essential,NA
FBgn0030706,Non-essential,NA
FBgn0036923,Non-essential,NA
FBgn0250825,Non-essential,NA
FBgn0029656,NA,NA
FBgn0013563,NA,NA
FBgn0031914,Non-essential,NA
FBgn0034793,Non-essential,NA
FBgn0031187,Non-essential,NA
FBgn0052062,Essential,NA
FBgn0261461,Non-essential,NA
FBgn0050372,Non-essential,NA
FBgn0038334,Non-essential,NA
FBgn0032373,Non-essential,NA
FBgn0024222,Non-essential,NA
FBgn0035424,Essential,NA
FBgn0035438,Non-essential,NA
FBgn0035255,Non-essential,NA
FBgn0013720,Non-essential,NA
FBgn0032149,Essential,NA
FBgn0004839,Non-essential,NA
FBgn0031449,Non-essential,NA
FBgn0032479,NA,NA
FBgn0053841,Non-essential,NA
FBgn0022935,Non-essential,Essential
FBgn0032800,Non-essential,NA
FBgn0039796,Non-essential,NA
FBgn0033528,NA,NA
FBgn0031856,Non-essential,NA
FBgn0037310,NA,NA
FBgn0035868,Essential,NA
FBgn0025549,Non-essential,NA
FBgn0025625,Non-essential,NA
FBgn0051010,Non-essential,NA
FBgn0015602,Non-essential,NA
FBgn0035711,Non-essential,NA
FBgn0050344,Non-essential,NA
FBgn0004644,Non-essential,NA
FBgn0052000,Essential,NA
FBgn0025680,Non-essential,NA
FBgn0083992,Non-essential,NA
FBgn0058064,Non-essential,NA
FBgn0031468,Non-essential,NA
FBgn0033672,NA,NA
FBgn0039972,Non-essential,NA
FBgn0050462,Non-essential,NA
FBgn0010342,Non-essential,NA
FBgn0032224,Non-essential,NA
FBgn0026575,Essential,NA
FBgn0034075,Non-essential,NA
FBgn0039531,Non-essential,NA
FBgn0040077,Non-essential,NA
FBgn0025355,Non-essential,NA
FBgn0004863,Non-essential,NA
FBgn0027360,Essential,NA
FBgn0038662,NA,NA
FBgn0033265,NA,NA
FBgn0037004,Non-essential,Non-essential
FBgn0003255,Non-essential,NA
FBgn0024689,Non-essential,NA
FBgn0019830,Non-essential,NA
FBgn0039795,Non-essential,NA
FBgn0028546,Non-essential,NA
FBgn0030217,NA,NA
FBgn0032877,NA,NA
FBgn0040396,Essential,NA
FBgn0029580,Non-essential,NA
FBgn0042127,NA,NA
FBgn0034417,Non-essential,NA
FBgn0031224,Non-essential,NA
FBgn0032036,Non-essential,NA
FBgn0030620,Non-essential,NA
FBgn0039577,Non-essential,NA
FBgn0035270,Non-essential,NA
FBgn0039674,Non-essential,NA
FBgn0039663,Non-essential,NA
FBgn0086708,Non-essential,NA
FBgn0037722,Non-essential,NA
FBgn0028734,NA,NA
FBgn0032955,Non-essential,NA
FBgn0034712,Non-essential,NA
FBgn0037166,Non-essential,NA
FBgn0031529,Non-essential,NA
FBgn0011715,NA,NA
FBgn0032731,Non-essential,NA
FBgn0052819,Non-essential,NA
FBgn0033450,NA,NA
FBgn0032020,Essential,NA
FBgn0033371,Non-essential,NA
FBgn0003062,NA,NA
FBgn0027503,Essential,NA
FBgn0003227,NA,NA
FBgn0033315,Non-essential,NA
FBgn0035848,Essential,NA
FBgn0261086,NA,NA
FBgn0039373,Non-essential,NA
FBgn0032744,Non-essential,NA
FBgn0259791,Essential,NA
FBgn0024947,Non-essential,NA
FBgn0032476,Non-essential,NA
FBgn0085456,Non-essential,NA
FBgn0040285,Essential,NA
FBgn0031548,Non-essential,NA
FBgn0051115,Non-essential,NA
FBgn0035113,Non-essential,NA
FBgn0052654,Non-essential,NA
FBgn0031261,Non-essential,NA
FBgn0030676,Essential,NA
FBgn0011737,NA,NA
FBgn0050290,NA,NA
FBgn0003116,Non-essential,NA
FBgn0066304,Essential,NA
FBgn0033122,Non-essential,NA
FBgn0023511,Non-essential,NA
FBgn0037446,Non-essential,Essential
FBgn0031227,Essential,NA
FBgn0010407,Non-essential,NA
FBgn0053060,Non-essential,NA
FBgn0031829,Non-essential,NA
FBgn0260484,Non-essential,NA
FBgn0037092,Non-essential,NA
FBgn0029882,NA,NA
FBgn0024294,Non-essential,NA
FBgn0035039,Non-essential,Essential
FBgn0032857,Non-essential,NA
FBgn0004049,Non-essential,NA
FBgn0036153,Non-essential,NA
FBgn0052857,Non-essential,NA
FBgn0024986,Non-essential,NA
FBgn0027363,Non-essential,NA
FBgn0034650,Non-essential,Essential
FBgn0034925,Non-essential,NA
FBgn0000152,Non-essential,NA
FBgn0052016,Non-essential,NA
FBgn0038047,Essential,NA
FBgn0004926,NA,NA
FBgn0035148,Essential,NA
FBgn0016762,Non-essential,NA
FBgn0036052,NA,NA
FBgn0038769,Non-essential,NA
FBgn0038551,Non-essential,Essential
FBgn0001983,Non-essential,NA
FBgn0038765,Non-essential,NA
FBgn0000273,Non-essential,NA
FBgn0026404,Non-essential,NA
FBgn0086916,Non-essential,NA
FBgn0031773,Non-essential,NA
FBgn0040384,Non-essential,NA
FBgn0031304,Non-essential,NA
FBgn0030300,Non-essential,NA
FBgn0030057,Non-essential,NA
FBgn0031089,Non-essential,NA
FBgn0039131,Non-essential,NA
FBgn0030756,Non-essential,NA
FBgn0039596,Non-essential,NA
FBgn0039655,Non-essential,NA
FBgn0036687,Non-essential,NA
FBgn0031489,Non-essential,NA
FBgn0004427,Non-essential,NA
FBgn0033274,Non-essential,NA
FBgn0039075,Non-essential,NA
FBgn0033085,NA,NA
FBgn0015288,NA,NA
FBgn0037562,NA,NA
FBgn0038845,Non-essential,NA
FBgn0024806,Essential,NA
FBgn0038876,Essential,NA
FBgn0039223,Non-essential,NA
FBgn0035540,NA,NA
FBgn0030222,Non-essential,NA
FBgn0037765,Non-essential,NA
FBgn0025639,Non-essential,NA
FBgn0031765,Non-essential,NA
FBgn0030668,Non-essential,NA
FBgn0004395,Non-essential,NA
FBgn0034117,Non-essential,NA
FBgn0030890,Non-essential,NA
FBgn0000083,Non-essential,NA
FBgn0030346,Non-essential,NA
FBgn0036624,Essential,NA
FBgn0034612,Non-essential,NA
FBgn0029958,Essential,Essential
FBgn0051116,Non-essential,NA
FBgn0052364,Non-essential,NA
FBgn0034452,Non-essential,NA
FBgn0051915,Non-essential,NA
FBgn0016693,Non-essential,NA
FBgn0032815,Non-essential,NA
FBgn0038973,Non-essential,NA
FBgn0051792,Non-essential,NA
FBgn0036266,Essential,NA
FBgn0035407,Essential,NA
FBgn0002932,Non-essential,Essential
FBgn0038391,Non-essential,NA
FBgn0039156,Non-essential,NA
FBgn0013987,Non-essential,Non-essential
FBgn0033272,Non-essential,NA
FBgn0259222,Non-essential,NA
FBgn0034681,Non-essential,NA
FBgn0033206,Non-essential,NA
FBgn0032732,NA,NA
FBgn0024230,Non-essential,NA
FBgn0053704,Non-essential,NA
FBgn0004428,Non-essential,NA
FBgn0032235,Non-essential,Essential
FBgn0028582,Non-essential,NA
FBgn0052687,Non-essential,Non-essential
FBgn0036117,Non-essential,NA
FBgn0033951,Essential,NA
FBgn0031388,Non-essential,Non-essential
FBgn0051849,Non-essential,NA
FBgn0040351,Non-essential,NA
FBgn0050403,Non-essential,NA
FBgn0032910,Non-essential,NA
FBgn0015296,Essential,NA
FBgn0030141,Non-essential,NA
FBgn0011274,Non-essential,NA
FBgn0050222,Non-essential,NA
FBgn0010409,NA,NA
FBgn0010226,Non-essential,NA
FBgn0004895,Non-essential,NA
FBgn0000017,Non-essential,NA
FBgn0053519,Non-essential,NA
FBgn0034835,Non-essential,NA
FBgn0010173,NA,NA
FBgn0010452,Non-essential,NA
FBgn0038074,Non-essential,NA
FBgn0035761,Non-essential,NA
FBgn0051482,Non-essential,NA
FBgn0011787,NA,NA
FBgn0261574,Non-essential,Non-essential
FBgn0030518,Non-essential,NA
FBgn0037379,Non-essential,NA
FBgn0010197,Non-essential,NA
FBgn0038159,Non-essential,NA
FBgn0033524,Non-essential,NA
FBgn0037920,Essential,NA
FBgn0053057,Non-essential,NA
FBgn0025640,Non-essential,NA
FBgn0037354,Non-essential,NA
FBgn0037491,Non-essential,NA
FBgn0032908,Non-essential,NA
FBgn0030066,NA,NA
FBgn0022699,Non-essential,NA
FBgn0038251,Non-essential,NA
FBgn0030661,Non-essential,NA
FBgn0032793,Essential,NA
FBgn0031659,Non-essential,NA
FBgn0033402,Non-essential,NA
FBgn0051635,Non-essential,NA
FBgn0038570,Non-essential,NA
FBgn0039924,Non-essential,NA
FBgn0031708,Non-essential,NA
FBgn0034902,Non-essential,NA
FBgn0261349,NA,NA
FBgn0037679,NA,NA
FBgn0260008,Essential,NA
FBgn0027610,Non-essential,NA
FBgn0039625,Non-essential,NA
FBgn0036621,NA,NA
FBgn0028541,Non-essential,NA
FBgn0030367,Non-essential,NA
FBgn0052369,Non-essential,NA
FBgn0028978,Essential,NA
FBgn0040349,Non-essential,NA
FBgn0003312,Non-essential,NA
FBgn0030795,Non-essential,NA
FBgn0014396,Non-essential,NA
FBgn0025381,Essential,NA
FBgn0037537,Non-essential,NA
FBgn0038110,Non-essential,NA
FBgn0034387,Non-essential,NA
FBgn0036821,Non-essential,NA
FBgn0051477,Non-essential,NA
FBgn0011837,Non-essential,NA
FBgn0031988,Non-essential,NA
FBgn0051345,Non-essential,NA
FBgn0011754,Non-essential,NA
FBgn0052350,Essential,NA
FBgn0037852,Non-essential,NA
FBgn0011766,Essential,NA
FBgn0028848,Non-essential,NA
FBgn0035879,NA,NA
FBgn0052071,Non-essential,NA
FBgn0020930,Non-essential,NA
FBgn0039478,Non-essential,NA
FBgn0038376,NA,NA
FBgn0037347,Non-essential,NA
FBgn0010247,NA,NA
FBgn0042710,Non-essential,NA
FBgn0031245,Non-essential,NA
FBgn0036218,Non-essential,NA
FBgn0030521,Non-essential,NA
FBgn0011672,Essential,NA
FBgn0023094,Non-essential,NA
FBgn0030883,Non-essential,NA
FBgn0030699,Essential,NA
FBgn0031191,Non-essential,NA
FBgn0051195,Non-essential,NA
FBgn0029737,Non-essential,NA
FBgn0038058,Essential,NA
FBgn0039212,Non-essential,NA
FBgn0030263,Non-essential,NA
FBgn0044419,Non-essential,NA
FBgn0034160,Non-essential,NA
FBgn0030572,Essential,NA
FBgn0037472,Non-essential,NA
FBgn0040754,Non-essential,NA
FBgn0051851,Non-essential,NA
FBgn0038763,NA,NA
FBgn0000575,Essential,NA
FBgn0259680,Non-essential,NA
FBgn0026179,Non-essential,NA
FBgn0030183,Non-essential,NA
FBgn0033401,Non-essential,NA
FBgn0029152,Non-essential,NA
FBgn0037185,Non-essential,NA
FBgn0031772,Non-essential,NA
FBgn0033204,Non-essential,NA
FBgn0015239,Non-essential,NA
FBgn0086712,NA,NA
FBgn0039712,Non-essential,NA
FBgn0032305,NA,NA
FBgn0000078,Non-essential,NA
FBgn0000032,Non-essential,NA
FBgn0035356,NA,NA
FBgn0259482,Non-essential,NA
FBgn0036643,Non-essential,NA
FBgn0013770,Non-essential,NA
FBgn0259214,Essential,NA
FBgn0033238,Non-essential,NA
FBgn0032415,Non-essential,NA
FBgn0035153,Non-essential,NA
FBgn0028648,Non-essential,NA
FBgn0039840,Non-essential,NA
FBgn0030823,Non-essential,NA
FBgn0038127,Non-essential,NA
FBgn0027569,Non-essential,NA
FBgn0039273,Non-essential,NA
FBgn0030010,Non-essential,Essential
FBgn0040871,Non-essential,NA
FBgn0035415,Non-essential,NA
FBgn0037616,Non-essential,NA
FBgn0037758,Non-essential,NA
FBgn0031999,Non-essential,NA
FBgn0004403,NA,NA
FBgn0039482,Non-essential,NA
FBgn0027654,Non-essential,NA
FBgn0038865,Non-essential,NA
FBgn0030691,Non-essential,NA
FBgn0026319,Non-essential,NA
FBgn0259483,Non-essential,NA
FBgn0261446,Non-essential,NA
FBgn0033113,Non-essential,NA
FBgn0037898,Non-essential,NA
FBgn0010583,Non-essential,NA
FBgn0031360,Non-essential,NA
FBgn0025865,Non-essential,NA
FBgn0052230,Essential,NA
FBgn0025720,Non-essential,NA
FBgn0036142,Non-essential,Non-essential
FBgn0032172,Non-essential,Non-essential
FBgn0016715,Essential,NA
FBgn0033387,Non-essential,NA
FBgn0033566,Non-essential,NA
FBgn0033717,Non-essential,NA
FBgn0033087,Non-essential,NA
FBgn0052850,Non-essential,NA
FBgn0040355,Non-essential,NA
FBgn0026878,Essential,NA
FBgn0034763,Non-essential,NA
FBgn0037900,Non-essential,NA
FBgn0039335,Non-essential,NA
FBgn0032512,Non-essential,NA
FBgn0052141,Non-essential,NA
FBgn0041105,Non-essential,NA
FBgn0259164,Non-essential,NA
FBgn0031505,Non-essential,NA
FBgn0002573,Non-essential,NA
FBgn0036342,Non-essential,NA
FBgn0003638,Essential,NA
FBgn0028540,Non-essential,NA
FBgn0051826,Non-essential,NA
FBgn0036939,Non-essential,NA
FBgn0032358,Non-essential,NA
FBgn0020379,Non-essential,Essential
FBgn0046225,Essential,NA
FBgn0037374,Non-essential,NA
FBgn0051004,Non-essential,NA
FBgn0040696,Non-essential,NA
FBgn0030460,NA,NA
FBgn0026760,Non-essential,NA
FBgn0085295,Non-essential,NA
FBgn0039742,Non-essential,NA
FBgn0034194,Non-essential,NA
FBgn0052706,Non-essential,NA
FBgn0036978,Non-essential,NA
FBgn0085203,Non-essential,NA
FBgn0024320,Non-essential,NA
FBgn0032763,Non-essential,NA
FBgn0015721,Non-essential,Essential
FBgn0038926,Non-essential,NA
FBgn0030085,Non-essential,NA
FBgn0250849,Non-essential,NA
FBgn0030671,Non-essential,NA
FBgn0033086,Essential,NA
FBgn0030055,Non-essential,NA
FBgn0036911,Non-essential,NA
FBgn0033491,Non-essential,NA
FBgn0002891,NA,NA
FBgn0032704,Non-essential,NA
FBgn0031972,Essential,Non-essential
FBgn0026718,Non-essential,NA
FBgn0029959,Non-essential,NA
FBgn0015521,NA,NA
FBgn0037358,Non-essential,NA
FBgn0014002,NA,NA
FBgn0027793,Non-essential,Essential
FBgn0035166,Non-essential,NA
FBgn0020429,Non-essential,NA
FBgn0037829,Non-essential,NA
FBgn0034965,Non-essential,NA
FBgn0001325,Non-essential,NA
FBgn0033860,Non-essential,NA
FBgn0031406,Non-essential,Non-essential
FBgn0025864,Non-essential,NA
FBgn0030529,Non-essential,NA
FBgn0030332,Non-essential,NA
FBgn0032077,Non-essential,NA
FBgn0031801,Non-essential,NA
FBgn0031874,Non-essential,NA
FBgn0031298,Non-essential,NA
FBgn0032644,Non-essential,NA
FBgn0039889,Non-essential,NA
FBgn0036286,Non-essential,NA
FBgn0020626,Non-essential,NA
FBgn0035243,Essential,NA
FBgn0030963,NA,NA
FBgn0052250,Non-essential,NA
FBgn0037794,Non-essential,NA
FBgn0038531,Non-essential,NA
FBgn0016080,Non-essential,NA
FBgn0014863,Essential,NA
FBgn0031018,Non-essential,NA
FBgn0043043,Non-essential,NA
FBgn0034451,NA,NA
FBgn0034406,Non-essential,NA
FBgn0031585,Non-essential,NA
FBgn0040230,Essential,NA
FBgn0026379,NA,NA
FBgn0003525,NA,NA
FBgn0039862,Non-essential,NA
FBgn0038170,Non-essential,NA
FBgn0038853,Non-essential,NA
FBgn0000384,Non-essential,NA
FBgn0052262,Non-essential,NA
FBgn0085233,Non-essential,NA
FBgn0036815,Essential,NA
FBgn0053523,Non-essential,NA
FBgn0004432,NA,NA
FBgn0039532,Non-essential,NA
FBgn0030431,Non-essential,NA
FBgn0052650,Non-essential,NA
FBgn0037215,Non-essential,NA
FBgn0028560,Non-essential,NA
FBgn0002183,NA,NA
FBgn0039332,Non-essential,NA
FBgn0035833,Non-essential,Non-essential
FBgn0050000,Non-essential,NA
FBgn0013762,Non-essential,NA
FBgn0031301,Non-essential,NA
FBgn0003353,Non-essential,NA
FBgn0032880,Non-essential,NA
FBgn0037902,Non-essential,NA
FBgn0035392,NA,NA
FBgn0031853,Non-essential,NA
FBgn0087005,Non-essential,NA
FBgn0020764,Non-essential,NA
FBgn0013469,Non-essential,NA
FBgn0052484,NA,NA
FBgn0003502,Non-essential,NA
FBgn0036544,Non-essential,NA
FBgn0029925,Non-essential,NA
FBgn0036617,Non-essential,NA
FBgn0038327,NA,NA
FBgn0033177,Non-essential,NA
FBgn0085736,Non-essential,NA
FBgn0034617,Non-essential,NA
FBgn0015000,Essential,NA
FBgn0004573,Non-essential,NA
FBgn0042696,Non-essential,NA
FBgn0260003,Non-essential,NA
FBgn0014006,Non-essential,NA
FBgn0031523,Non-essential,NA
FBgn0035107,Essential,NA
FBgn0035155,Non-essential,NA
FBgn0260799,Non-essential,NA
FBgn0261019,Non-essential,NA
FBgn0031430,Non-essential,NA
FBgn0038039,Non-essential,NA
FBgn0034800,Non-essential,NA
FBgn0003444,Non-essential,Essential
FBgn0029522,Non-essential,NA
FBgn0039118,Non-essential,NA
FBgn0034196,Non-essential,NA
FBgn0015036,Non-essential,NA
FBgn0010391,NA,NA
FBgn0028407,Non-essential,NA
FBgn0051865,Non-essential,NA
FBgn0051204,Non-essential,NA
FBgn0020235,NA,NA
FBgn0004513,Non-essential,NA
FBgn0040752,Non-essential,NA
FBgn0035009,Non-essential,NA
FBgn0025394,Non-essential,NA
FBgn0004655,Non-essential,NA
FBgn0086448,Non-essential,NA
FBgn0261552,Essential,NA
FBgn0034162,Non-essential,NA
FBgn0029822,Essential,NA
FBgn0052225,Non-essential,NA
FBgn0031623,Non-essential,NA
FBgn0051053,Non-essential,NA
FBgn0013772,Non-essential,NA
FBgn0045064,Non-essential,NA
FBgn0010909,Non-essential,NA
FBgn0028717,Non-essential,NA
FBgn0034521,Non-essential,NA
FBgn0004882,NA,NA
FBgn0085257,NA,NA
FBgn0260953,Non-essential,NA
FBgn0037717,Non-essential,NA
FBgn0039025,Non-essential,NA
FBgn0037844,Non-essential,NA
FBgn0037018,NA,NA
FBgn0260741,Non-essential,NA
FBgn0035943,Non-essential,NA
FBgn0003742,Non-essential,NA
FBgn0015872,Non-essential,NA
FBgn0036206,Non-essential,NA
FBgn0035299,Non-essential,NA
FBgn0022343,Essential,NA
FBgn0085453,Non-essential,NA
FBgn0051928,Non-essential,NA
FBgn0031530,Non-essential,NA
FBgn0030892,Non-essential,NA
FBgn0034304,Non-essential,NA
FBgn0259923,Non-essential,NA
FBgn0020391,Non-essential,Essential
FBgn0052053,NA,NA
FBgn0052296,Essential,NA
FBgn0036329,Non-essential,NA
FBgn0034053,Non-essential,NA
FBgn0031299,Non-essential,NA
FBgn0026189,Essential,NA
FBgn0004606,Non-essential,NA
FBgn0035521,Non-essential,NA
FBgn0017448,Non-essential,NA
FBgn0029993,Non-essential,NA
FBgn0027358,Essential,NA
FBgn0035483,Non-essential,NA
FBgn0038851,Non-essential,NA
FBgn0036414,Non-essential,NA
FBgn0034067,Non-essential,NA
FBgn0034789,Non-essential,NA
FBgn0000490,Non-essential,Essential
FBgn0043578,Non-essential,NA
FBgn0051040,Non-essential,NA
FBgn0035772,Non-essential,NA
FBgn0031099,Non-essential,NA
FBgn0259789,Non-essential,NA
FBgn0036221,Non-essential,NA
FBgn0035254,Non-essential,NA
FBgn0086679,Non-essential,Non-essential
FBgn0051860,Non-essential,NA
FBgn0052117,Non-essential,NA
FBgn0050159,Non-essential,NA
FBgn0034957,Non-essential,NA
FBgn0020617,Non-essential,NA
FBgn0243513,Non-essential,NA
FBgn0034480,Non-essential,NA
FBgn0036345,Non-essential,NA
FBgn0014930,NA,NA
FBgn0035607,Non-essential,NA
FBgn0086680,Non-essential,NA
FBgn0004656,Essential,NA
FBgn0030291,Essential,NA
FBgn0037388,Non-essential,NA
FBgn0259834,Non-essential,NA
FBgn0035865,Non-essential,NA
FBgn0033104,Non-essential,NA
FBgn0038766,Non-essential,NA
FBgn0030012,Non-essential,NA
FBgn0026577,Non-essential,NA
FBgn0003416,Non-essential,NA
FBgn0038515,Non-essential,NA
FBgn0051108,Non-essential,NA
FBgn0031254,Non-essential,NA
FBgn0028897,NA,NA
FBgn0013432,Non-essential,NA
